Matchup,Is Favorite Home Team,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average
Kansas City (-9.5) vs Houston,1,0.1686507936507936,1,-5,-3,1,5.030000000000001,0.2999999999999998,-15.04,-2.88,0.2999999999999998,-1.4,-1.7,0.4,3.5,-3.4999999999999996,-6.5,1.2,-0.09999999999999998,-0.4,0.9,0.30000000000000004,-0.20000000000000007,1.1,0.8,-0.1,-0.3999999999999999,-1.7,-1.4,0.10000000000000003,-0.29999999999999893,-1,-5.3,-2.1,0.10000000000000053,-1.9,-4.8999999999999995,0.09999999999999998,-53,-84.3,-6.000000000000007,-24.000000000000004,0,-1.2999999999999998,-2,0.30000000000000004,-0.32000000000000006,2.77,2.81,0.61,1.5999999999999996,-2.4,-6.4,-0.5,21.900000000000006,-66.8,-145.1,-32.8,2.3000000000000007,-9.7,-24.700000000000003,2,-0.9999999999999996,-2,0,-0.5,2.099999999999998,-7.6,-0.9000000000000004,2.6,-0.5,-2.5,-2.5,0.2,12.560000000000002,10.12,9.23,3.17,0.3999999999999999,-1.6,-3.6,0.6,-0.19999999999999996,-3.5,-3.2,0.4,25.69999999999999,-98.3,-152.3,6.1,-0.20000000000000018,-0.7999999999999999,-2.7,-0.6000000000000001
Detroit (-9.5) vs Washington,1,0.09722222222222221,1,2,1,1,2.1700000000000017,1.44,-7.630000000000001,7.38,1.0999999999999996,0.09999999999999998,2.1,-0.6,1.5,-0.20000000000000018,7.5,-2.2,0.40000000000000013,0.4,0.40000000000000013,-0.3,-0.09999999999999998,1.6,0.9,-0.6,0.6,0.8999999999999999,-0.4,0.1,-0.5,-2.5,-2.5,-2,0.5,-1.5,-2.5,-0.8,4.5,60.800000000000004,134.5,-19.1,-0.09999999999999987,-0.10000000000000003,0.9000000000000001,-0.09999999999999998,0.10999999999999988,2.94,2.8899999999999997,-0.25,3,-4,0,-1.1,46.80000000000001,-102.9,-44.2,-28,4.399999999999999,-5.6000000000000005,-5.6,-4.6,-0.09999999999999964,1.2999999999999998,2.9000000000000004,-0.30000000000000004,-0.40000000000000213,4.6000000000000005,2.6,1.3,0.3999999999999999,0.4,-0.6,-0.3,2.3499999999999943,-2.9000000000000004,-15.790000000000001,3.1399999999999997,0.7999999999999998,-0.5,-0.20000000000000007,-0.6000000000000001,0.6,-1.1,-1.4000000000000001,0.4,34.60000000000002,-75,7.600000000000001,-54,1.0999999999999996,-1.3,-1.5,0.8
Philadelphia (-6.5) vs LA Rams,1,0.1428571428571428,3,-5,-6,-2,2.1700000000000017,-4.66,-13.12,-3.74,0.8999999999999999,-2.1,-3.1,0.2,1.0999999999999979,-6.6,-6.8999999999999995,-0.7999999999999999,0.30000000000000004,-1.1,-0.7000000000000001,0.09999999999999998,0.09999999999999998,-0.9,0.09999999999999998,0.3,0,-0.3,0,-0.1,1.1000000000000005,-1.9,-2.9,1.4,0.7999999999999998,-1.5,-2.2,0.2,-17.19999999999999,97.80000000000001,158.8,29.099999999999998,0.9,-0.7,-1.1,1,-0.07000000000000006,-0.06,-0.07000000000000006,1,-1.4000000000000004,-4.4,0.6000000000000001,-1.1,-37.900000000000006,-82.89999999999999,-45.9,-22,6.300000000000001,-12.7,-21.700000000000003,-0.8,-0.5,1.5,2.5,0.7,10.499999999999996,-0.20000000000000018,-9.5,-1.7,0.30000000000000004,-1.2999999999999998,-1.7,0.2,6.090000000000003,2.29,-0.06000000000000005,-11.18,0.8999999999999999,-1.7999999999999998,-3.0999999999999996,-0.2,0.19999999999999996,-0.4999999999999999,-1.7999999999999998,-0.19999999999999998,44.30000000000001,-60.4,-74.7,-16.099999999999998,0.7000000000000002,-1.5,-3.8,-0.3
Baltimore (-1.5) @ Buffalo,0,-0.0357142857142857,1,0,-3,1,4.140000000000008,-6.630000000000001,0.14000000000000012,5.48,-0.20000000000000018,0.20000000000000007,0.7999999999999999,0,1.8000000000000007,0.10000000000000009,-0.19999999999999996,0.7,-0.30000000000000004,0.7000000000000001,0.7000000000000001,0,0.19999999999999996,-0.2,0.19999999999999996,-0.1,-0.4,-0.4,0.6,-0.30000000000000004,-0.3000000000000007,1.1,0.7,1.1,0,0,-1,0.5,3.5,-5.799999999999997,-29.5,-22.099999999999998,-0.7,1,0.3,0.6,-0.32999999999999996,-0.77,-0.32999999999999996,0.52,0.7999999999999989,1.8,2.8000000000000003,1.8,4.5,41.5,74.5,-4,-1.6000000000000014,2.4,7.3999999999999995,3.1,0,-0.3,-1,-0.30000000000000004,3.799999999999997,-1.5000000000000004,-5.199999999999999,0.4,-0.9999999999999999,0,1,0.1,3.6300000000000026,-4.470000000000001,16.33,1.46,-0.10000000000000009,0.30000000000000004,0.9000000000000001,0.4,-1.0999999999999999,0.19999999999999996,0.9000000000000001,0.30000000000000004,58.80000000000001,37.4,-25.2,-18.5,1.1000000000000005,-1,-0.7,0.2
