Is Favorite Home Team,Win Percent Diff,Target
1,0.1538461538461538,2
1,0.06666666666666665,-23
1,0,7
1,0.25,1
0,0.05882352941176472,38
0,0.05882352941176472,21
1,0.11764705882352938,18
1,0.10526315789473684,3
0,0.14999999999999997,30
1,-0.1428571428571429,-2
0,0.2857142857142857,14
1,0.1428571428571429,-3
1,0.09090909090909088,23
1,0.1363636363636364,-2
0,0.12500000000000006,15
1,0,21
1,-0.03541666666666665,15
0,0.1875,18
1,0.25,1
0,0.1875,18
1,0.23529411764705888,6
1,-0.05555555555555558,4
0,0.16666666666666663,8
1,0.2,-3
1,0.09523809523809523,-4
1,0.23809523809523808,21
0,0.2857142857142857,3
1,0,14
0,0.2173913043478261,-11
1,0.14285714285714285,31
0,0.10714285714285715,10
1,0.0357142857142857,0
1,0.125,22
1,0.0625,27
1,0.1764705882352941,5
1,0.22222222222222215,17
1,0.16228070175438603,24
1,0.10526315789473684,-20
0,0.18289473684210528,3
1,0.050000000000000044,25
1,0.09523809523809529,17
1,0.14285714285714285,24
0,0.19047619047619047,3
1,0.04347826086956519,11
1,0.08695652173913049,7
0,0.25,-3
1,0.2,-13
1,0.03999999999999998,4
1,0.1538461538461538,-2
1,0.07692307692307687,3
1,0.1428571428571428,6
1,-0.17380952380952375,-4
1,0.06666666666666665,7
0,0.17647058823529416,14
1,0.08333333333333331,-24
1,0.15789473684210525,21
0,0.19444444444444442,1
1,0.2631578947368421,28
1,0.21052631578947367,7
0,0.2916666666666667,-7
1,0.125,32
1,0.0357142857142857,7
1,-0.030952380952380953,2
1,0.06666666666666671,25
0,0.36764705882352944,25
1,0.05718954248366015,6
0,0.36071428571428565,14
1,-0.047619047619047616,8
1,0.16666666666666663,33
1,0.13636363636363635,7
1,0.13043478260869568,6
0,0.09999999999999998,38
1,0.07692307692307693,21
1,0.07692307692307687,9
1,0.09007352941176472,10
1,0.08006535947712418,-6
1,0.11764705882352944,-3
1,0.05263157894736836,23
1,0.09999999999999998,10
1,0.04999999999999999,7
1,0.1428571428571429,11
0,0.14285714285714285,16
0,0.30434782608695654,17
1,0.11538461538461531,7
0,0.1428571428571428,2
0,0.19999999999999996,3
1,0.05263157894736842,-31
1,0.055555555555555525,-7
1,0.21052631578947367,-1
1,-0.050000000000000044,8
0,0.19047619047619047,-3
0,0.21739130434782616,7
1,0.19999999999999996,17
1,-0.16000000000000003,-1
1,0.06000000000000005,2
0,0.2,14
0,0,6
0,0.17857142857142855,-2
0,0.1388888888888889,19
1,0.18181818181818182,8
1,0.125,3
1,0.0625,10
1,0.07692307692307693,7
1,0.11538461538461536,-5
1,0.23076923076923073,14
0,0.14285714285714285,20
1,0.14835164835164832,9
0,0.14285714285714285,20
1,0.21428571428571425,1
1,0.07142857142857145,-6
1,0.25,-6
0,0,2
0,0.16666666666666669,-6
1,0.10526315789473684,-3
0,0.10526315789473684,4
0,0.30000000000000004,17
1,0.33333333333333337,-6
0,0.13636363636363635,6
1,0.02083333333333337,-6
0,0.20833333333333337,29
1,0.23999999999999994,17
0,0.23999999999999994,3
0,0.2,3
1,0.07692307692307693,1
1,0.16666666666666669,35
1,0.10526315789473689,7
1,0.09999999999999998,24
0,0.19047619047619052,-3
0,0.14285714285714285,7
1,0.04761904761904767,9
1,0.13636363636363635,-10
1,0.13043478260869568,21
1,0.16666666666666663,-17
0,0.1875,13
1,0.1885964912280702,-30
1,-0.05263157894736836,10
1,0.09523809523809529,10
1,0.1875,28
1,0.08333333333333337,-16
1,0,24
1,0.15384615384615385,-3
0,0.2452380952380952,3
0,0.26315789473684215,14
0,0.35,-4
1,-0.15000000000000002,16
0,0.31999999999999995,17
0,0.1538461538461538,14
1,0.07142857142857145,3
1,0.10238095238095235,14
0,0.33333333333333337,34
1,-0.08695652173913049,7
1,0,15
1,0.07692307692307693,11
1,0.13333333333333336,29
1,0.13333333333333336,2
0,0.2,-15
1,0.1333333333333333,18
1,0.15625,16
0,0.0625,11
1,0,18
1,0.17647058823529416,5
1,0.08333333333333331,-5
1,0.23538011695906433,21
1,0.08333333333333326,-7
0,0.22236842105263158,15
1,0.1578947368421053,10
1,0.15789473684210525,-2
1,0.21052631578947373,6
0,0,21
1,0.14999999999999997,7
1,0,28
1,0.25,7
0,0.25,5
1,0.22727272727272735,3
1,0.16666666666666669,-3
1,0.125,21
1,-0.05999999999999994,-9
1,0.11999999999999994,6
1,0.06666666666666671,-1
1,0.11764705882352944,8
0,0.16666666666666669,25
0,0.3157894736842106,12
1,0.15789473684210525,3
0,0.391304347826087,5
1,0.03999999999999998,24
1,0.07692307692307693,19
1,-0.0625,32
1,0,19
1,0.02757352941176472,14
1,0,3
0,0.13636363636363635,-1
1,0.08695652173913043,8
1,-0.08695652173913043,-3
1,-0.021739130434782594,24
1,0.12500000000000006,7
1,0.06,-31
1,0,12
1,-0.041666666666666685,-7
1,0.09999999999999998,4
1,0.03125,3
1,0.02291666666666664,10
1,0.02941176470588236,14
0,0.13235294117647056,3
1,0.3055555555555555,26
0,0.2857142857142857,3
0,0.31818181818181823,21
0,0.18181818181818182,7
1,0.21739130434782616,7
0,0.25,24
1,0.15384615384615385,3
1,0.15384615384615385,-6
0,0,12
0,0.07692307692307693,2
1,0.14285714285714285,24
1,0.14285714285714285,6
0,0.1333333333333333,6
1,0.03958333333333336,41
1,-0.16666666666666663,6
1,0.05555555555555547,-12
0,0.07763157894736844,25
1,0.0776315789473685,-26
1,0.09999999999999998,-3
1,-0.04761904761904756,23
0,0.23809523809523814,11
0,0.2142857142857143,-2
0,0.07467532467532467,15
1,0.16666666666666669,2
0,0.12,1
0,0.07692307692307693,15
1,0.0714285714285714,7
1,0.10714285714285715,-7
1,0.14285714285714285,1
1,0,-17
1,0.16458333333333336,18
1,-0.03333333333333338,18
1,0.0625,6
1,0.1111111111111111,21
1,-0.05555555555555558,6
1,0.1578947368421053,8
0,0.2078947368421053,1
0,0.11904761904761907,13
0,0.14285714285714285,4
0,0.15909090909090917,26
1,0.08695652173913049,3
1,0.043478260869565244,12
0,0.08333333333333331,3
1,0.17923076923076925,12
0,0.17307692307692302,-20
1,0.06666666666666671,17
0,0.19999999999999996,-6
1,0.15625,10
0,0.17647058823529416,7
0,0.23529411764705888,-15
1,0.08333333333333331,-2
1,0.23026315789473684,5
1,0.1578947368421053,20
1,0.027631578947368396,26
0,0.04999999999999993,18
1,0.13636363636363635,6
0,0.21739130434782605,10
1,0.16666666666666669,-3
1,0.15999999999999998,17
1,0.040000000000000036,8
1,0.14285714285714285,14
1,0,7
1,0.09523809523809523,8
0,0.1428571428571428,3
1,0.19999999999999996,17
0,0.3,4
1,-0.0789473684210526,-17
0,0.14999999999999997,3
1,0.19047619047619052,22
1,0.13043478260869573,2
1,0.1875,29
1,0.21139705882352944,-3
1,0.08639705882352944,21
1,0.11764705882352944,5
1,0.14999999999999997,-4
1,0.18181818181818182,22
0,0.12,21
1,0.07692307692307687,-6
1,0.19771241830065356,28
1,0.19999999999999998,14
0,0.16666666666666669,16
1,0.12000000000000005,-4
1,0.08000000000000002,-2
1,0.08823529411764708,15
1,0.09523809523809523,4
0,0.22727272727272724,14
1,0.27999999999999997,-19
1,0.0714285714285714,3
1,0.07142857142857145,3
1,0.2142857142857143,14
1,0.26086956521739135,8
1,0.03125,18
1,0.11764705882352944,24
1,-0.07692307692307687,21
1,0.19444444444444442,14
0,0.2727272727272727,-11
1,0,10
1,0.2,6
0,0.11263736263736257,24
0,0.22222222222222227,-1
0,0.25,6
1,0.2727272727272727,38
1,0.0714285714285714,-21
0,0.1428571428571429,20
1,0.14285714285714285,7
0,0.2916666666666667,28
1,0.17647058823529416,2
0,0.24999999999999994,16
1,0.21052631578947373,41
1,0.13333333333333336,24
1,0.09999999999999998,16
1,0.14285714285714285,17
1,0.1875,14
1,0.27272727272727276,20
1,0.040000000000000036,-3
1,0.03999999999999998,21
1,0.09999999999999998,22
