Is Favorite Home Team,Win Percent Diff,Target
0,0.07692307692307693,17
0,0.07692307692307693,-6
0,0.06666666666666671,5
1,-0.09375,4
0,0,15
1,-0.05263157894736842,5
0,0.125,10
0,0,3
1,-0.021739130434782594,-14
0,-0.04166666666666663,-19
1,-0.0625,29
1,-0.07692307692307693,-3
0,0.0714285714285714,9
1,0.0714285714285714,-3
1,0,-25
1,0.03492647058823528,14
0,0.2222222222222222,-3
0,0,-4
1,0,-16
0,0,4
1,-0.04999999999999999,-3
1,0,14
1,-0.13636363636363635,2
1,-0.13043478260869568,4
0,0.11263736263736257,-26
0,0,5
1,-0.02777777777777779,37
1,-0.05263157894736842,8
0,-0.0052631578947368585,2
1,-0.10000000000000003,-2
1,-0.07500000000000007,-9
1,0.14999999999999997,35
1,0.023809523809523836,18
0,-0.09090909090909094,-3
1,0.04166666666666663,8
0,0.07692307692307693,13
1,0,-28
0,0,-5
1,0.1645833333333333,11
0,0,-19
0,-0.05882352941176472,-8
1,0.05555555555555558,-5
0,0.09999999999999998,-6
0,0.1428571428571429,4
0,0.047619047619047616,3
0,-0.09523809523809523,31
1,-0.09090909090909088,14
1,0.043478260869565244,-8
1,-0.041666666666666685,-6
0,0.125,-6
1,0,11
0,0,4
1,0,-13
0,-0.0714285714285714,-14
0,-0.0714285714285714,11
1,-0.02619047619047621,-1
0,0.125,-3
1,-0.125,8
1,-0.05882352941176472,0
0,0.09007352941176472,16
0,0.15625,-5
1,0,7
1,-0.05882352941176472,7
1,0,5
0,0.024853801169590628,-22
1,-0.02777777777777779,6
1,-0.16666666666666663,-5
1,-0.026315789473684237,-4
1,0.026315789473684237,6
1,-0.09523809523809529,8
1,-0.09090909090909088,-6
1,0.09090909090909088,5
0,0.11363636363636365,-28
0,0.17391304347826086,21
0,0,17
1,-0.04120879120879123,6
1,0,-13
0,0.07142857142857145,3
1,0,-10
1,0.09007352941176472,20
0,0.09007352941176472,5
0,0.19117647058823528,10
0,-0.05882352941176472,13
0,0.08625730994152048,-5
0,0.0687134502923977,-10
1,0,17
1,0,-3
0,0.09999999999999998,7
1,-0.050000000000000044,6
1,0,24
1,0.047619047619047616,6
1,-0.09090909090909094,3
0,0.09090909090909083,-7
1,0.09090909090909088,-10
1,0,6
1,-0.045454545454545414,-8
0,0.04347826086956519,12
1,0.08695652173913049,7
1,-0.0434782608695653,-35
0,0.08000000000000002,6
1,-0.07999999999999996,5
1,0.09999999999999998,-7
1,0.06666666666666671,8
0,0.06666666666666671,24
0,0,21
0,0.03125,7
1,-0.03541666666666665,-1
1,0.026315789473684292,5
1,0.021739130434782594,-1
0,0.0652173913043479,-7
0,0.03999999999999998,2
1,0.07692307692307693,21
0,0.07692307692307687,-2
0,0.06666666666666665,11
0,-0.03333333333333338,-1
0,0.125,27
0,0.06458333333333333,12
1,0,3
1,0,27
1,0.03492647058823528,4
1,-0.02941176470588236,7
1,-0.027777777777777735,7
1,-0.22222222222222227,3
0,0.07894736842105265,8
1,0.05263157894736842,20
1,0,-14
0,-0.047619047619047616,-7
0,0.15909090909090906,6
0,0.10869565217391303,-14
0,0.125,10
0,0.19999999999999998,-10
0,-0.07692307692307687,8
0,0.1333333333333333,-8
1,-0.08958333333333335,-1
1,0.09007352941176472,-10
1,0.09375,10
1,0.07679738562091498,-3
1,-0.07748538011695905,2
0,-0.08333333333333331,6
1,0,-25
0,0.04761904761904767,10
0,0.04545454545454547,-3
0,-0.09090909090909094,5
0,-0.020833333333333315,-20
0,0.08000000000000002,1
