Spread,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
7.5,0.1875,7,-6,-14,0,9.04999999999999,-3.0599999999999996,-7.039999999999999,13,0.5999999999999996,-0.7,-0.3999999999999999,0,6.300000000000001,-1,-4.7,1.2,-0.6000000000000001,0.4,-2.6,-0.8999999999999999,-0.8,0.19999999999999996,-0.8,-1.1,-0.6,-0.9,-0.6,0.1,3.5999999999999996,-3.7,-3.4,-0.5,1.3000000000000007,-1.7,-1.7000000000000002,0,-53.900000000000006,11.399999999999999,39.099999999999994,-24.7,-0.2999999999999998,0,-0.2999999999999998,-1.8,-1.68,-0.17000000000000004,-1.68,-1.72,3.4000000000000004,1.7000000000000002,-2.6,1.6,94.79999999999998,-8.600000000000001,-55.199999999999996,-4.299999999999997,7,-8.3,-5.999999999999999,-0.6,-1.5000000000000004,0.5,2.5,-0.30000000000000004,7.200000000000003,-11.2,-15.8,-2.0999999999999996,-0.8999999999999999,-1.3,-0.8999999999999999,-0.8999999999999999,8.090000000000003,-8.58,-39.129999999999995,2.57,0.5999999999999996,-0.7,-0.3999999999999999,0,0,-1.3,0,0.5,133,-40.400000000000006,-88,-1.2000000000000028,2.6000000000000005,-1.4000000000000001,-0.30000000000000004,0,1
14,0.17647058823529416,1,3,18,6,2.9099999999999966,-0.7400000000000002,-4.26,-1.23,0.7000000000000002,0,-1.2999999999999998,0,0.3000000000000007,0.7,16.3,3.7,-0.3999999999999999,-0.10000000000000003,0.6,-1.1,0.10000000000000009,0.5,2.1,0.2,1,-0.30000000000000004,-1,0.6000000000000001,1.5,2.8,8.5,1.7,0.8999999999999995,0.9,1.9,0.8,-49.30000000000001,-104,-272.3,4.800000000000001,0.10000000000000009,-0.19999999999999998,0.10000000000000009,0.6,-0.1299999999999999,3.57,6.32,1.1600000000000001,-1.799999999999999,-2.4,1.2000000000000002,0.10000000000000003,-18.19999999999999,-32.5,29.799999999999997,6.600000000000001,5,3,0,3.1,-0.9000000000000004,-2.2,-5.9,0.6000000000000001,7.600000000000001,8.600000000000001,29.6,9.2,1.1,0.39999999999999997,-0.9,0.7,2.1299999999999955,-1.4700000000000006,19.66,2.66,0.6999999999999997,0,-1.3,0.3,1,0,-3,0.5,35.599999999999966,32,239.60000000000002,38.2,1.8999999999999995,0.6,-0.7,0.3,0
3,0.1421568627450981,3,3,-8,-2,4.210000000000008,-2.88,15.260000000000002,-0.64,0.3999999999999999,-1.3,0.4,0.7,3.299999999999997,0.2999999999999998,-9.7,-2.9,0.30000000000000004,0.6000000000000001,-0.7,-0.2,0,0.6000000000000001,-3,-0.5,-0.5999999999999999,0.4,2.4000000000000004,0.7,-0.5,-3.2,-0.5,0.3,0.2999999999999998,-1.7,-0.7,0.7,-47.5,40.900000000000006,140.5,60.7,-0.10000000000000009,0.6,-0.1,0.8,-0.10000000000000009,0.22000000000000003,-5.76,-1.43,1.5,-3.8000000000000003,-8.5,-2,55.79999999999998,-105.19999999999999,-58.2,-30,2.3000000000000007,-9.700000000000001,4.3,5.4,-1,1.2999999999999998,3,1.1,6,8.7,1,-0.6999999999999997,-0.5,0.5,2.5,1.2000000000000002,6.3700000000000045,-10.59,-22.2,-8.379999999999999,0.5,-1.2000000000000002,0.5,0.7999999999999999,-0.4,0,5.6,1.8,64.89999999999998,-51.4,-55.099999999999994,-25.8,1,-2.2,2,0.2,0
5,0.27777777777777773,5,2,6,0,4.229999999999997,-6.99,-15.14,2.24,0.7000000000000002,0.39999999999999997,-0.30000000000000004,0.2,-1,0.7,9,1.8,-0.7,0,1.3,-0.4,-0.9,0.7,2.1,0.8,0,0,-2,-0.39999999999999997,0.6999999999999993,-0.6000000000000001,-3.3,-2.7,0.5,-0.09999999999999998,-1.5,-0.8,23.299999999999983,-19.1,-138.70000000000002,-10.3,0.8999999999999999,0.30000000000000004,0.8999999999999999,-0.30000000000000004,-1.29,1.34,3.84,1.12,0.7999999999999989,1.8,4.800000000000001,1.4000000000000001,-0.5999999999999943,25.1,113.4,8.6,2.8999999999999986,-0.3999999999999999,-7.1,-1.9,0.2999999999999998,-0.40000000000000013,-2.6999999999999997,-0.8999999999999999,-5.5000000000000036,-2.5,9.5,4.6000000000000005,0.9000000000000001,0.20000000000000007,-2.1,-0.39999999999999997,0.8399999999999963,-1.71,8.530000000000001,10.98,0.5,0.19999999999999996,-0.5000000000000001,0.2,1.8,-0.5,-4.2,-1.2000000000000002,-27.399999999999977,19,232.6,33.1,-0.10000000000000053,0,1.5,0.7,1
3,0.024509803921568596,-1,5,4,2,-0.13000000000000256,-1.9100000000000001,-2.08,-1.6900000000000002,0.5,-0.49999999999999994,-0.5,-0.2,-1.5,1.5,-2.5,2,-0.19999999999999996,0.4,0.8,-0.8,-0.2999999999999998,0,-0.30000000000000004,0.30000000000000004,0,0.7000000000000001,2,0.2,-0.10000000000000053,0.9,-1.1,0.7,0.20000000000000018,0.19999999999999996,-0.8,0.2,-7.699999999999989,-6.399999999999999,51.3,29.1,-0.2999999999999998,-1.6,-1.3,-0.39999999999999997,0.9799999999999998,-1.45,-8.11,-0.75,-2.200000000000001,-1.5,2.8,2.4,-12.099999999999994,-20.099999999999998,25.9,49.699999999999996,0.9000000000000021,-3.4000000000000004,-6.1000000000000005,1,0.20000000000000018,-0.5,0.2,0.7,3.200000000000003,10.5,0.1999999999999993,0.2999999999999998,0.2999999999999998,-0.30000000000000004,0.30000000000000004,0.1,7.740000000000002,0.6300000000000003,-12.129999999999999,3.34,0.2999999999999998,-0.7,-0.7,0,0.7000000000000001,-0.30000000000000004,0.7000000000000001,-0.1,7.699999999999989,29.4,7.700000000000003,63.300000000000004,0.7999999999999998,-0.2,-1.5999999999999999,0.7000000000000001,1
6,0.14542483660130723,1,4,2,1,8.500000000000007,2.6100000000000003,-5.32,2.6300000000000003,1.4,-0.19999999999999998,1.4,1.2,3.3000000000000007,0.7,-5.7,3.2,0.6000000000000001,-0.4,-2.4,-0.5,-0.7999999999999998,-1.1,-2.8,-0.9,0.5000000000000001,1.1,2.5,0.8,-0.1999999999999993,4.2,5.8,-0.30000000000000004,1,1.3,3,0.9,-75.5,-32.5,64.5,4,-0.10000000000000009,-0.1,0.9,0.7,-2.46,-1.61,-6.38,-1.57,4.700000000000001,-0.9,-5.300000000000001,2.6,115.40000000000003,-22,-110.6,36.6,8.2,2.6,14.2,7.300000000000001,-2.2,-0.8999999999999999,0.8,0.2,-7.100000000000001,8.5,15.9,6.5,1.0999999999999999,1.1,3.0999999999999996,1.1,2.759999999999998,7.26,4.0600000000000005,6.670000000000001,1.4,-0.19999999999999998,1.4,1.2,1.9000000000000001,2.2,5.9,2,66.19999999999999,1.799999999999999,-2.8,55.7,1.0000000000000009,-0.7999999999999999,0.5,1.2,0
1.5,0.024509803921568596,2,1,3,1,2.980000000000004,-4.63,9.3,3.74,-0.10000000000000009,0.6,1.9,0.5,0,-1,1,0.6,-1.3,0.4,-0.30000000000000004,-0.7,0.30000000000000004,0.3,-0.7,-0.7,-0.19999999999999996,-0.2,0.8,0.4,1.5999999999999996,1.2999999999999998,3.6,-0.8,0.5,0.5,1.5,-0.09999999999999998,18.599999999999994,6.599999999999998,20.6,15.600000000000001,0.6000000000000001,-0.1,0.6,-0.8,0.45999999999999996,0.4099999999999999,-1.98,-1.14,-0.5,-1.5000000000000002,-0.4999999999999999,-0.30000000000000004,15.600000000000023,-12.100000000000001,34.6,-11.2,1.8999999999999986,2.9,7.9,1.5,0.7000000000000002,-0.30000000000000004,0.7000000000000001,0.1,3.6999999999999993,2.6999999999999997,10.7,5.1,0.10000000000000009,-0.5,1.1,0.1,4.359999999999999,-0.8900000000000001,-12.719999999999999,0.79,0,0.30000000000000004,1,0.4,-0.30000000000000004,-0.8999999999999999,1.7000000000000002,0.7,5.599999999999966,-12.4,42.6,-6.4,0.7000000000000002,-0.6000000000000001,1.6,0.8,0
1.5,0.17647058823529416,-3,5,10,1,-5.259999999999998,5.880000000000001,8.559999999999999,-0.43999999999999995,0.7999999999999998,0.7999999999999999,2.8,0.8,-2.5,2.5,2.5,3.8,-1,0.3,0,0,-1.2,-0.19999999999999998,-1.2,0.6,0.6,0.6,0.6,-0.1,2.3000000000000007,0.29999999999999993,1.3,-1.4,1.9000000000000004,0.8999999999999999,0.9,0.6000000000000001,15.299999999999983,-127.7,-61.699999999999996,22.6,0.4999999999999999,-0.8999999999999999,-0.5,1,-2.38,-1.25,-2.38,-0.32,-2.6999999999999993,0,2.3,2,-45.20000000000002,13.799999999999999,49.800000000000004,40.300000000000004,8.5,1.2000000000000002,5.5,5.3,0,-2.6,-1,0.7,-2.299999999999997,6,16.7,3.9000000000000004,1,0.7,1,0.19999999999999998,3.789999999999999,16.29,15.879999999999999,7.08,1,0.39999999999999997,1,1,2.3,1,2.3,-0.30000000000000004,-53,41,116,66.3,-0.2999999999999998,2.5,3.2,0.4,1
1.5,0.1111111111111111,6,-2,-7,0,-0.21999999999999886,8.33,12.700000000000001,10.91,0.10000000000000009,0.4,1.0999999999999999,0.7,5.900000000000002,0.30000000000000004,0.8999999999999995,3.3,-0.4,-0.09999999999999998,-2.4000000000000004,-1.1,-0.19999999999999996,-1.2,0.8,-0.5,0.20000000000000007,-1.5,-0.8,-0.2,-0.8999999999999995,0.4,0.10000000000000009,0.6000000000000001,-0.09999999999999964,0.8999999999999999,0.8999999999999999,0.8,-9.600000000000023,-88.6,-60.599999999999994,-12.7,-0.29999999999999993,-0.7,-0.30000000000000004,-1,-0.07999999999999963,-2.36,3.62,-0.32,3.5,1.5,0.5,2.4000000000000004,52.79999999999998,14.5,26.799999999999997,13.5,1.2000000000000028,4.5,8.2,5.1,0.5,-1.1,-1.5000000000000002,-0.7,6.599999999999998,-4.1,-5.3999999999999995,-0.8,0.19999999999999996,-1.8,-0.8,-0.8,5.859999999999999,-9.65,9.609999999999998,8.290000000000001,0.30000000000000027,0.7000000000000001,1.3,0.7,0.4,-0.6,-1.6,-0.30000000000000004,94.69999999999999,9.299999999999999,-31.3,8.400000000000002,0.7999999999999998,0.8999999999999999,1.4,0.3,0
3.5,0.2967836257309942,1,1,-10,1,-3.3299999999999983,-9.8,-12.52,6.5,0.40000000000000036,-1.3,-1.6,1.2,0.7999999999999972,-2.5,-8.2,3.4000000000000004,-0.09999999999999998,0.9,0.9,0.1,-0.30000000000000004,1.7,0.7,-0.7,0.6000000000000001,0.8999999999999999,0.6000000000000001,-0.2,2.6000000000000005,-1.1,-8.4,-0.5,1.2000000000000002,-1.2,-3.8,0.6000000000000001,-17.399999999999977,1.6000000000000014,132.6,-22.2,1.2,0.6,-0.8,-0.2,-0.4500000000000002,2.34,-0.4500000000000002,-1.2100000000000002,-4.6,-1.6,-7.6,1,-66.50000000000003,-49.5,-183.5,35.7,5.800000000000001,-7.8999999999999995,-17.2,6.4,-0.20000000000000018,0.2,2.8,-0.3,14.7,0.6999999999999997,-11.3,2.3000000000000003,1.3000000000000003,1.3,0.29999999999999993,-0.3,-1.2299999999999969,-13.13,-27.9,4.4399999999999995,0.5,-1.2,-1.5,1.2,1.6,-0.40000000000000013,-0.4,0.4,22.600000000000023,-55.10000000000001,-241.4,29.9,1.4000000000000004,-2.2,-4.8,0.8,1
1,0,2,0,5,3,-1,-4.029999999999999,2.670000000000001,4.39,0.30000000000000027,0,-1.7,0.09999999999999998,2.299999999999997,0,0.2999999999999998,2.7,-0.19999999999999996,-0.2,0.8,0,0.09999999999999987,-0.8999999999999999,0.10000000000000003,0.7,-0.10000000000000009,0.6000000000000001,-0.09999999999999998,0.30000000000000004,-1,2.7,2.9999999999999996,0.6000000000000001,-0.20000000000000018,0.8,0.8,0.19999999999999996,17.400000000000006,41.7,68.4,-50.8,-0.8,0.2,0.19999999999999996,-0.8,-0.5100000000000002,-1.06,-1.33,0.07999999999999996,1.5999999999999996,-1.4,3.5999999999999996,2.8,44.299999999999955,-44.4,125.30000000000001,63.5,-2.400000000000002,1.3,-4.4,-0.40000000000000036,0.1999999999999993,0.8999999999999999,1.2,-1,1.3999999999999986,-0.29999999999999993,-4.6,2.5999999999999996,-0.6000000000000001,0.10000000000000009,-0.6,0.2,4.649999999999999,-6.89,4.16,8.42,-0.09999999999999964,-0.1,-1.1,-0.09999999999999998,-0.8,0.7999999999999999,-0.8,-0.6,36.599999999999966,-57.4,10.600000000000001,58,0.2999999999999998,-0.7,0.4,1,1
1,-0.08040935672514621,-6,5,3,-2,-7.039999999999992,-8.129999999999999,-7.8,-1.6799999999999997,-0.10000000000000009,-1.1,-2.1,-1.3,-1,2.7,3,-1.7,-0.30000000000000004,0.3,1.7,0.09999999999999998,0.19999999999999996,-0.09999999999999998,1.2,0.30000000000000004,0.8999999999999999,-0.4,-1.1,-0.4,-2.3000000000000007,1.7,-4.3,-2.4,-0.5999999999999996,0.1,-2.6,-1.3,64.79999999999998,-24.5,85.8,-4.700000000000001,0.19999999999999996,-0.7999999999999999,0.2,-0.6,-0.08000000000000007,0.73,4.47,1.65,-0.9000000000000004,-0.8999999999999999,5.1,0,-16.899999999999977,-45.5,69.1,-21.5,-2,-4,-16,-9.9,1.6,-0.4,1.6,0,0.7999999999999972,7.8,-6.199999999999999,-6,0.7999999999999999,-0.6,-0.19999999999999998,-0.6,-3.729999999999997,11.780000000000001,3.66,-8.98,0,-1,-2,-1.2,0.6000000000000001,-0.4,-1.4,-0.9000000000000001,-6.5,-1.8000000000000007,-25.5,-40,0.09999999999999964,-2.1,-5.7,-1.5,1
7,0.16666666666666663,-4,2,13,2,-0.6299999999999955,3.5599999999999996,-4.55,-1.7800000000000002,2.6,1,0.6,0.6,3.3999999999999986,2.7,1.4000000000000004,-0.8000000000000003,0,-0.3,1,0.2,0.7,-1.2999999999999998,-0.30000000000000004,-0.6000000000000001,0.9999999999999999,0.4,0.9999999999999999,0.2,1,0.3999999999999999,5,0.5000000000000001,2.3,0.6,2.3000000000000003,0.30000000000000004,-3,-36.4,16,8.999999999999996,0.10000000000000009,-0.8999999999999999,1.1,0.3,-0.55,-1.67,-0.55,-0.23000000000000004,3.099999999999998,-1.6,-2.9,-1.6,64.69999999999999,-2.5999999999999996,-50.300000000000004,-34.6,17.6,5,9.6,3.5999999999999996,0,-1,0,0.20000000000000007,0.3999999999999986,5.4,13.4,4.7,1.1,0.09999999999999998,2.1,0.3,2.219999999999999,14.84,8.469999999999999,0.57,2.6999999999999997,0.7,0.7000000000000001,0.4,0.49999999999999994,1.5,2.5,1,63.30000000000001,30.300000000000004,-4.700000000000003,-8,0.5,0.6,-1.2000000000000002,-0.10000000000000003,1
2.5,0.2222222222222222,-4,-1,5,-2,5.399999999999999,5.25,-6.51,-0.8200000000000001,0.5000000000000002,0.8,1.5,0.1,-1.2000000000000028,1.1,0.7999999999999999,-2.6,-0.6000000000000001,-0.8999999999999999,-1.6,-0.4,0.5,-0.5,0.5,0.09999999999999998,0.30000000000000004,-0.4,0.3,0.1,1.2000000000000002,1.5,2.2,0.2,0.8000000000000007,0.5,-0.20000000000000007,0,17.599999999999994,-26.700000000000003,10.599999999999998,60.8,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.1,0.8300000000000001,-0.8099999999999998,3.21,-0.050000000000000044,0.9000000000000004,-0.09999999999999998,-4.1,-1.9,28.200000000000017,19.6,-58.800000000000004,-13.4,5.199999999999999,5.6,8.2,0.9999999999999999,-0.2999999999999998,-0.7,-0.3,0.8999999999999999,-6,-1.2999999999999998,17,-1.6,0.19999999999999996,-0.5,0.20000000000000007,0.2,0.020000000000003126,1.73,-8.31,-7.91,0.5999999999999999,0.6,0.6,0,-0.2,0.2,-0.2,0.19999999999999996,4.099999999999966,21.5,55.10000000000001,-11.899999999999999,0.7999999999999998,1.3,1.9,-0.19999999999999998,0
2,0.125,2,1,9,1,-0.5999999999999943,4.84,29.45,1.87,-0.3999999999999999,0.3,1.6,0.5,-1.3000000000000007,3.3000000000000003,0.7000000000000002,3.5999999999999996,-0.5,-0.2,-1.5,-0.5,0.6000000000000001,-0.1,-3.4,-0.39999999999999997,-1,-0.7,2,0.6,0.5,0.2,11.5,2,-0.5999999999999996,-0.3,4.4,1.1,21,-41.300000000000004,-42,6.6000000000000005,0.6,0.6000000000000001,1.6,0.19999999999999998,2.79,-0.19,-7.55,-0.99,0.5,4.2,3.5,1.4,-1.6999999999999886,60.3,110.3,31,-3.1999999999999993,0.5,19.8,5.300000000000001,-0.20000000000000018,0.49999999999999994,-0.2,-0.09999999999999998,-2.8000000000000007,2.2,12.2,10.7,-1.1,-0.4,2.9000000000000004,0.8,1.9299999999999997,4.54,25.86,3.87,-0.6000000000000001,0.09999999999999998,1.4,0.5,-1.7,-0.4,6.300000000000001,1.2,-6.300000000000011,48.7,39.699999999999996,67.9,0.8999999999999995,1.2,4.1,1.2000000000000002,0
3,0.1578947368421053,0,2,5,1,-5.390000000000001,1.3299999999999996,17.75,2.9400000000000004,1.1,1.1,2.1,0.4,2.8999999999999986,1.5,5.9,1.0999999999999999,0.5000000000000001,-0.5,-2.5,-0.2,-0.19999999999999996,-1.6,-3.2,0.4,0.5000000000000001,0.9,1.5,0.09999999999999998,-1.2999999999999998,2.7,2.7,2.8,0.39999999999999947,1.8,2.4,1,14,22.599999999999998,81,-57.099999999999994,0,1,2,0.2,-0.6900000000000002,-1.3499999999999999,-2.8600000000000003,-0.010000000000000009,1.200000000000001,1.5,5.2,-0.19999999999999996,43.900000000000034,-6.100000000000001,57.9,5,4.899999999999999,8.899999999999999,14.9,4.3999999999999995,-0.2999999999999998,0.29999999999999993,1.7,-1.1,3.1999999999999993,3.2,5.2,4.699999999999999,0.3999999999999999,1.8,3.4,0.2,3.219999999999999,8.62,3.2199999999999998,3.0599999999999996,1.1,1.0999999999999999,2.1,0.30000000000000004,0.6000000000000001,3.2,6.6,-0.2,71.10000000000002,-15.899999999999999,18.099999999999994,26.8,0,-0.39999999999999997,0.3,0.5,0
9,0.21052631578947367,2,0,-9,-2,4.399999999999999,-0.4399999999999995,-2.74,0.1299999999999999,0.8999999999999999,-0.09999999999999998,-0.09999999999999998,-0.6,3.4999999999999982,0.9000000000000001,-1.5,-0.5999999999999999,-1.7,1,1.3,0.1,0.20000000000000018,0.6000000000000001,2.2,0,0.9999999999999999,-0.7,-1,-0.1,2.7,-1.3,-4.300000000000001,0.5,1.7000000000000002,-0.30000000000000004,-1.3,-0.3999999999999999,-38.099999999999994,-11.100000000000001,11.899999999999991,16.1,-0.7,2,0.29999999999999993,-0.9000000000000001,-0.16000000000000014,1.3099999999999998,4.6,1.5699999999999998,1.8000000000000007,-1.5,-5.2,-1.2,24.5,-26.8,-135.5,-58.4,8.499999999999998,-0.7999999999999998,-4.5,-3.3999999999999995,-0.7000000000000002,-0.4,-0.7,-0.09999999999999998,1.3000000000000007,-2.7,-6.7,-1.6,1.0000000000000002,0.4,-1,-0.7,3.91,-4.15,-13.05,-9.12,0.9999999999999998,0,0,-0.7000000000000001,0.7999999999999999,-0.20000000000000007,-3.2,-0.8,48.39999999999998,-48.2,-93.6,-49.5,0.7999999999999998,-2.2,-3.0999999999999996,-0.7,1
2.5,0,5,0,2,-2,9.75,11.24,7.9,-2.57,0.19999999999999973,-0.09999999999999998,1.2,0.30000000000000004,6,1,5,-3.3,-0.19999999999999996,-0.6,-0.19999999999999996,-0.1,-0.3999999999999999,-0.39999999999999997,-0.39999999999999997,-0.8,-0.8,0.2,-0.8,0.1,1.1000000000000005,0.8,-0.9000000000000001,1.1,0.5,0.5,0.5,0.2,-68.6,-18.6,-59.6,63.5,0,-0.39999999999999997,0,0.2,-0.7799999999999998,-1.6300000000000001,-0.86,-1.16,3,0,4,-2.5999999999999996,68.79999999999998,8.2,26.799999999999997,-30.599999999999998,1.5,1.7999999999999998,5.5,2.3,-1.5,-0.09999999999999998,-1.5,1.1,6.400000000000002,1.7000000000000002,-0.5999999999999999,-0.09999999999999987,-1,0,-1,0.5,11,-2.8899999999999997,-5.359999999999999,-7.58,0.10000000000000009,0.10000000000000003,1.0999999999999999,0.2,-0.6,0.4,-0.6,1.2999999999999998,91.59999999999997,0.5999999999999996,-0.3999999999999986,-16.7,1.5000000000000009,0.30000000000000004,0.4,-0.19999999999999998,0
8,0.3,4,-1,11,3,1.1599999999999966,-7.949999999999999,8.38,11.510000000000002,1,-1.4,0,1.7,2.6999999999999993,-3.9000000000000004,5.7,3.4,0,0,-1,-0.4,-0.6000000000000001,-0.2,0.3999999999999999,-1,0.4,0.09999999999999998,0.4,0.2,1.7999999999999998,0.4,3.8000000000000003,-0.7,1,-0.4,1,0.8,-13.5,-0.19999999999999574,-45.5,-9.9,0.7000000000000001,0,-0.3,0.19999999999999998,-0.8400000000000001,0,-0.8400000000000001,-2.92,1,-4,2,2.9,43.80000000000001,-41.2,36.8,46.900000000000006,7.099999999999998,-5.6,3.0999999999999996,8.6,-0.3999999999999999,0.20000000000000007,-1.4,-0.4,6.399999999999999,-3,3.4000000000000004,2,0.8,0.10000000000000009,-0.19999999999999996,0.09999999999999998,4.810000000000002,-16.12,0.9599999999999991,11.01,0.9000000000000004,-1.1,-0.10000000000000009,1.6,1.5,0.5000000000000001,-0.5,1.2,66.80000000000001,-61.5,47.8,42.3,1.200000000000001,-0.7,0.30000000000000004,1.3,0
5,0.09999999999999998,6,3,5,-1,-0.03999999999999915,9.57,16.630000000000003,3.1700000000000004,0.6000000000000001,-0.10000000000000009,-0.40000000000000013,0.5,4,2.4000000000000004,-3.0000000000000004,-1,0.30000000000000004,-0.1,-1.7,-0.4,-0.30000000000000004,-0.3,-0.3,-0.3,0.09999999999999987,0.10000000000000003,0.10000000000000003,0.1,-0.40000000000000036,1.9000000000000001,1.6,1,0.2999999999999998,1.6,1.3,0.6,-52.80000000000001,-81.8,-148.8,-10.300000000000004,0.5,-0.20000000000000007,0.5,0.3,-0.27,0.21000000000000002,-0.52,-0.9,-1.4000000000000004,1.6,0.6000000000000001,-1.7999999999999998,-29.5,38.8,91.5,-5,2.6999999999999993,3,-1.2999999999999998,3.4000000000000004,-1.0999999999999996,-1.4000000000000001,-2.0999999999999996,-0.5,10.3,-0.6999999999999997,-1.7000000000000002,0.10000000000000009,0.6000000000000001,-0.09999999999999998,0.6,0.6000000000000001,12.670000000000002,-7.68,2.379999999999999,-3.1900000000000004,0.5,0.19999999999999996,-0.5,0.4,0.9,0.2,0.9,0.9,11.399999999999977,16.4,48.4,5.8999999999999995,0.2999999999999998,1.2,3.1,0.6000000000000001,0
2.5,0,-1,-5,-12,-1,3.210000000000001,-13.1,-8.84,1.8900000000000001,0.2999999999999998,-0.1,-0.7,0.09999999999999998,1.6999999999999993,-4.3,-1.3000000000000003,2.0999999999999996,0.30000000000000004,0.30000000000000004,0.30000000000000004,0,-0.30000000000000004,-0.7,1.7000000000000002,0.7,0.20000000000000007,-0.1,-0.8,0.2,1.2000000000000002,-0.20000000000000018,3.2,1.5999999999999999,0.9000000000000004,-0.09999999999999998,0.9,0.7,-35.900000000000006,44.800000000000004,-85.9,-13.9,-0.09999999999999987,1.2,0.9,-1.1,-1.3499999999999996,-0.020000000000000018,1.7800000000000002,-0.9199999999999999,0.6999999999999993,-3.6,-1.2999999999999998,2.2,28.30000000000001,-60.699999999999996,-23.69999999999999,51.5,3.3000000000000007,-0.10000000000000009,-0.7,2.5,-0.8999999999999995,1.1,-3.8999999999999995,-0.6000000000000001,-1,-1.4,-7,-2.4999999999999996,0.19999999999999996,0.6000000000000001,-1.8,-0.5,12.18,-18.14,-13.379999999999999,1.47,0.2999999999999998,-0.1,-0.7,0.09999999999999998,0.7,1.3,-3.3,-1,0.10000000000002274,-73.6,-72.9,57.1,0.09999999999999964,-0.8999999999999999,0.6000000000000001,0.5,1
