Is Favorite Home Team,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
1,0,4,-4,-11,-3,3.180000000000007,-1.56,-17.86,-8.48,1.4999999999999998,0.2,-2.5,-0.7000000000000001,5.5,-2.2,-8.5,-2.8,-0.19999999999999996,-0.5,-0.19999999999999996,0.1,1,-0.30000000000000004,0,0.5,0.5,0.2,0.5,-0.2,0.7000000000000002,-0.6,-6.3,-2.5,1.7000000000000002,0,-3.3,-1.5,-41,12,263,133.2,-0.30000000000000004,0.4,-0.3,-0.8,0.72,0.09999999999999998,0.72,1.94,-0.6999999999999993,-1,-5.7,-1.7,20,-18.7,-137,-1,11.7,1.7000000000000002,-19.3,-9.8,-1.7000000000000002,0.30000000000000004,5.3,3,10.5,-1.2000000000000002,-11.5,-3.1999999999999997,0,0.30000000000000004,1,-0.5,18.849999999999998,-0.5900000000000001,-35.32,-22.82,1.7999999999999998,0.5,-2.2,-1,-1,0.6,1,-1,68.19999999999999,-18.5,-197.8,-19.3,0.7999999999999998,0.5,-2,-0.10000000000000003,31
1,0.07692307692307693,4,1,5,5,12.469999999999999,3.54,1.67,5.36,-1,0,-2,-0.7,0.5,-1.2,-4.5,3.2,-0.19999999999999996,-0.19999999999999998,-0.2,-0.2,-0.19999999999999996,-0.5,-2.2,-0.9,0.5,-0.09999999999999998,1.5,-0.3,-1.7000000000000002,-0.7,3.3,1.6,-1.7999999999999998,-0.2,-0.8,-0.5,14.5,-3.1000000000000014,44.5,-53.5,-1.5,-0.2,-0.5,-0.8,-0.7100000000000002,-0.32,-3.1500000000000004,-1.31,-3,0.7,-1,2,-71.5,8.2,38.5,33.5,-6.199999999999999,-1.2,-7.2,-3.5,0.5,0.2,1.4999999999999998,-0.8,3.1999999999999993,0.19999999999999973,-2.8,3.9000000000000004,-0.5,0.2,1.5,-0.3,-0.5900000000000034,7.71,2.3499999999999996,12.74,-0.7999999999999998,-0.09999999999999998,-1.8,-0.8,-0.3,0.7,3.7,0.5,-68,11.3,-15,56.7,-0.1999999999999993,0.1,0.29999999999999993,-0.09999999999999998,1
1,0,-4,0,1,-3,-14.729999999999997,2.06,-1.9799999999999995,-5.999999999999999,-1.9999999999999998,-0.30000000000000004,0,0.7000000000000001,-9.5,1.8,1.5,-4.2,0,-0.4,1,0.7,0.8,-0.2,-0.2,0.6000000000000001,0.19999999999999996,-0.09999999999999998,1.2,0.5,0.1999999999999993,-2.1,-3.8,-1.1,-1,-1,-2,-0.2,28.5,23.1,12.500000000000004,-12.8,0.19999999999999996,0.2,-0.8,0,2.55,-0.64,-0.010000000000000009,2.07,-3.3000000000000007,-0.7,-0.2999999999999998,-1.5,-63,-38.3,-35,1.1999999999999993,-10.3,-4.6,-8.3,1.4,0.5,0.09999999999999998,0.5,0.30000000000000004,-8.999999999999996,0.6000000000000001,4,-1.7,-0.2999999999999998,-0.3,0.7,1,0,3.38,-6.819999999999999,-5.13,-1.7999999999999998,-0.4,-0.8,0.4,-1,0,1,0.5,-145.8,-18.5,-44.8,-26,-2,-1.2,-0.5000000000000001,0.5,-2
1,0,2,3,-5,0,-7.43,-3.18,-13.62,-9.350000000000001,-1,0.4,0,-0.5,-0.1999999999999993,3.5,-2.2,-2.2,0,-0.4,1,0,1.7,0.7,2.7,0.19999999999999996,0,1,-1,0.5,-3.3000000000000007,1.0999999999999999,-11.3,-1.3,-2,0.6000000000000001,-4,-1,66.30000000000001,2.6000000000000014,92.3,36.3,0,0.6,0,0.5,1.4,2.46,3.7800000000000002,-0.5599999999999999,-1.8000000000000007,1.5999999999999999,1.2,-1.3,-49.5,56.099999999999994,28.5,-49,-11.3,3.7,-13.3,-6.3,1.7000000000000002,0,2.7,0.7,9,0.6000000000000001,-8,-5.5,-0.19999999999999996,1.1,-1.2,0.8,3.270000000000003,2.09,-10.06,0.030000000000000027,-1.2999999999999998,0.4,-0.30000000000000004,-0.8,-2.1,0.2,-4.1,0.3999999999999999,6.800000000000011,60.099999999999994,-49.2,-61.7,-0.7999999999999989,-0.7,-1.4,-3.1,2
1,0,-2,-1,-1,-4,11.04999999999999,0.48,10.58,-2.74,-1.5,-0.19999999999999996,1.5,0,0,-2.7,-8,-5.5,0,0.30000000000000004,-1,0,0.9999999999999998,-0.3,-3,-0.5,-2.5,-0.1,2.5,0,-3.7,-0.39999999999999997,2.3,-3.7,-2,-0.39999999999999997,1,-1.5,-33,-13.3,-16,16.5,-0.19999999999999996,-0.2,0.8,-0.19999999999999996,-0.16000000000000014,0.6399999999999999,-9.59,1.16,3.8000000000000007,-2.2,-6.199999999999999,-3.7,89.80000000000001,-37.8,-32.2,-63.7,-10.7,-2.1,5.3,-5.7,-1,-0.7,-1,0,-9.7,0.9000000000000001,4.3,-2.7,-2.5,-0.5,1.5,-0.5,1.8399999999999963,1.3900000000000001,26.84,14.280000000000001,-1.2,-0.19999999999999996,0.8,-0.2,-3.6,-0.30000000000000004,4.4,-0.10000000000000009,56.5,-17.200000000000003,-13.5,-43,-0.09999999999999964,0,3.9000000000000004,0.4,-16
0,0.1428571428571428,2,-2,-7,0,1.1000000000000014,-11.28,-21.57,2.73,0.6000000000000001,-0.4,2.6,1.3,2.6000000000000014,-2.7,-5.4,1.3,0.6,-0.39999999999999997,-1.4,-0.1,0,0.30000000000000004,0,0.19999999999999998,-0.6000000000000001,-0.3,-1.6,-0.3,-2.3999999999999995,-0.3999999999999999,-0.40000000000000036,1.8,-0.7999999999999998,-0.5,1.2000000000000002,1,73.80000000000001,-12.899999999999999,111.8,12,1.2,-0.19999999999999998,2.2,1.5,-1.7799999999999998,1.18,2.9800000000000004,1.6700000000000002,2.5999999999999996,-3.4,-4.4,3.9000000000000004,26.400000000000006,-58.900000000000006,-79.6,52.2,-0.3999999999999986,-4.4,13.600000000000001,10.4,1.5999999999999996,0,1.6,-0.19999999999999998,-2,1.3,13,1.7,0.40000000000000013,-0.6,0.3999999999999999,1.0999999999999999,-3.509999999999998,-7.510000000000001,-11.780000000000001,4.1899999999999995,0.3999999999999999,-0.6,2.4,1.4,0.4,-1,0.4,0.9,-4.199999999999989,-65.2,-44.2,59,-0.5999999999999996,-1.5,0.3,1.5,-14
1,0.14285714285714285,1,1,-2,-2,8.479999999999997,1.0499999999999998,13.39,2.08,0.5999999999999996,-0.7,1.6,-0.6000000000000001,0.5999999999999979,0.30000000000000004,-2.3999999999999995,-1.9000000000000001,0.19999999999999996,-0.09999999999999998,0.2,0.9,-0.3999999999999999,0,-1.4,0.9,-1.2,0.5,0.8,0.1,2.3999999999999995,1.1,0.3999999999999999,-0.8,0.5999999999999996,0.19999999999999998,0.6000000000000001,-0.6,-29.19999999999999,-22.9,-74.2,-33.4,0,0.29999999999999993,0,0.5,-0.020000000000000018,-1.03,-4.67,0.78,2,0.7000000000000001,-2,-1.2,29.80000000000001,14.5,22.8,40.3,4.399999999999999,-2.3,8.4,-3.0999999999999996,-0.7999999999999998,-0.4,-1.8,-1,-6.9999999999999964,1.7,9,-1.2999999999999998,-0.40000000000000013,0.19999999999999996,0.5999999999999999,-0.19999999999999998,-16.74,4.34,-0.2599999999999998,-9.05,0.3999999999999999,-0.6000000000000001,1.4,-0.39999999999999997,0,0.4,2,-1.2,-2.3999999999999773,-8.4,-21.400000000000006,5.800000000000001,0.8000000000000007,0.5,4,1.8,-4
0,0.04120879120879123,-1,2,10,2,14.54,1.09,8.4,5.050000000000001,0.20000000000000018,-0.4,-1.8,0.39999999999999997,0.10000000000000142,-1.5,7.1,1.3,-0.20000000000000007,-0.2,0.8,0.09999999999999998,-0.6000000000000001,-0.9000000000000001,-0.6000000000000001,-0.40000000000000013,0.5,0.49999999999999994,0.5,0.3,-2.0999999999999996,2.3,4.9,2.0999999999999996,-0.7000000000000002,0.30000000000000004,1.2999999999999998,0.5,-1.4000000000000057,8.6,-100.39999999999999,-59.6,-0.6,0.4,-1.6,0.19999999999999998,-0.6999999999999997,-0.97,-2.01,-0.5900000000000001,-0.10000000000000142,-1.1,3.9000000000000004,2.1,-45.5,1.7999999999999998,92.5,43,-0.40000000000000213,0.6,2.6000000000000005,3.4,-0.09999999999999964,0.2,-2.1,-1.3,-3.6000000000000014,2.8000000000000003,2.4,3.6,0.19999999999999996,0.6,0.2,0.4,-1.8599999999999994,1.9200000000000002,7.37,4.3,0.2999999999999998,-0.4,-0.7,0.09999999999999998,0.8,1.5,0.8,0.8,-45.80000000000001,-1.1000000000000014,62.2,35.2,0.20000000000000018,0.1,-0.5,0.5,-3
0,0.14285714285714285,-3,-1,6,2,2.299999999999997,-0.09,18.86,12.45,1,0,1,1.7000000000000002,-1.8000000000000007,-0.1,2.2,4.199999999999999,0.6,0.6,0.6,-0.4,-2.5999999999999996,0.4,-0.6000000000000001,-0.30000000000000004,0.6,0.6000000000000001,-0.4,-0.7000000000000001,1.5999999999999996,3.6,-1.4000000000000001,-3.7,1.2000000000000002,1.2000000000000002,0.19999999999999996,0.20000000000000007,-11.600000000000023,23.4,15.400000000000006,-62.3,0.8,0.1,-1.2,-0.39999999999999997,-2.9099999999999997,0.24,5.15,1.7999999999999998,0,-1.4,-2,2.8,59.599999999999994,-36.8,18.60000000000001,69.80000000000001,7.199999999999999,3.9,4.199999999999999,7.9,0,-0.3,0,-1.7000000000000002,-10.8,2.8,16.2,2,1.5999999999999999,0.9,-0.40000000000000013,-1.4000000000000001,-13.149999999999999,-6.9799999999999995,5.7299999999999995,12.7,0.9999999999999998,0,0.9999999999999998,2,4.2,0.5,0.19999999999999996,-1.1,-3.599999999999966,-17.599999999999998,36.39999999999999,44.9,1.4000000000000004,-0.8999999999999999,1.8,2.1999999999999997,3
0,0.1428571428571428,1,-4,-14,-5,0.10000000000000853,-0.65,-2.7800000000000002,-8.56,-0.19999999999999973,-0.2,-1.2,-0.5,2,-0.3999999999999999,-14,-1.2,-0.4,-0.1,-0.4,-0.4,0,-0.3,0,0.49999999999999994,0.6000000000000001,0.3,-0.4,-0.4,1.5999999999999996,0.6000000000000001,0.6000000000000001,-0.7000000000000001,0.6000000000000005,-0.10000000000000009,-0.40000000000000013,-0.7000000000000001,-24.599999999999994,11.100000000000001,-3.6000000000000014,74.1,0.19999999999999996,-0.8,1.2,0.2,-0.5199999999999998,-0.64,5.89,1.2999999999999998,6.4,-0.29999999999999993,-8.6,-2.8,45.80000000000001,-31.6,-105.19999999999999,-75,1.6000000000000014,-1.4,-5.4,-4.7,-1.2000000000000002,-0.19999999999999996,-1.2,1.2999999999999998,-6.800000000000001,-2.4,-13.8,-5,0.5999999999999996,0,0.6000000000000001,-0.4,25.15,-7.26,-16.68,-10.8,0,-0.30000000000000004,-0.9999999999999999,-0.7,0.6000000000000001,0.30000000000000004,0.6000000000000001,-0.9,-24.200000000000045,-44.2,-129.2,-69.4,-1,-0.5,0.8,-1.2,7
