Is Favorite Home Team,Win Percent Diff,Target
1,0.0714285714285714,42
1,0.24047619047619045,3
1,0,35
0,0.27272727272727276,13
1,-0.11263736263736263,13
1,-0.07142857142857145,-2
1,0,12
1,0.05882352941176472,-7
1,0.2272727272727273,1
1,0.2173913043478261,-7
1,0.13043478260869573,10
0,0.37500000000000006,24
1,0.125,13
0,0.16904761904761906,14
1,0.22385620915032678,10
1,0.26315789473684215,7
0,0.20833333333333331,6
1,0.07692307692307693,3
1,0.1875,8
1,0.27777777777777773,-4
1,0.09090909090909083,3
0,0.28,-10
1,0.27999999999999997,7
1,0.32,28
0,0.21428571428571425,20
1,0.26086956521739124,20
1,0.13333333333333336,16
0,0.1885964912280702,3
1,0.08040935672514626,24
1,0.050000000000000044,-6
1,0.10000000000000003,14
1,0.24999999999999994,3
1,0,7
0,0.3125,29
1,0.17647058823529416,7
0,0.1388888888888889,32
0,0.2777777777777778,14
1,-0.05555555555555558,19
1,0.1856725146198831,5
0,0.19999999999999996,14
0,0.2857142857142857,14
1,0.19047619047619047,27
0,0.24999999999999994,-3
1,0.04347826086956519,26
1,0.12500000000000006,1
1,0.020833333333333315,8
0,0.23202614379084974,3
0,0.33333333333333337,36
1,0.14285714285714285,-8
0,0.14285714285714285,-6
1,0.04761904761904767,31
1,0.17391304347826092,20
0,0.25,16
0,0.16666666666666663,2
1,0.1359649122807018,14
1,0.21428571428571436,12
1,0.19047619047619047,3
0,0.375,-7
1,0.16666666666666669,14
1,-0.08000000000000007,2
1,0.05555555555555558,14
0,0.29999999999999993,8
1,0.09523809523809523,5
1,0.13636363636363635,58
1,0.08695652173913038,12
1,0.20833333333333331,48
1,0.1538461538461538,32
1,0.15257352941176472,18
1,-0.05263157894736842,-5
1,0.04999999999999999,-7
1,0.11764705882352944,-3
1,0.1388888888888889,14
1,0.27272727272727276,17
1,0.19999999999999996,7
1,0.2777777777777778,-2
0,0.13636363636363635,29
1,0.125,14
1,0.023897058823529438,1
0,0.26315789473684215,-3
1,0.08333333333333337,16
1,0,2
1,0.07142857142857145,14
1,0.10000000000000003,10
1,0.14999999999999997,17
1,0.32,16
1,0.1428571428571428,-6
1,0.2,6
1,0.1470588235294118,22
1,0.1802631578947368,4
1,0.2578947368421053,10
1,0.26315789473684215,7
1,0.09999999999999998,17
0,0.23529411764705882,2
1,0.22222222222222215,2
0,0.42105263157894735,24
1,0.19047619047619047,-5
1,0.37499999999999994,3
1,0.0714285714285714,2
1,0.14285714285714285,28
1,0,28
0,0.21507352941176472,-3
1,0.05882352941176472,3
1,0.03431372549019612,15
1,0.14542483660130723,-14
1,0.08625730994152048,6
1,0.21052631578947373,-24
1,0.3355263157894737,-9
0,0.16774891774891776,31
1,0.20454545454545459,28
1,0.13636363636363635,16
1,0.08695652173913043,17
0,0.20833333333333331,26
0,0.20833333333333337,-12
1,0.125,24
0,0.2692307692307692,3
1,0.06666666666666671,14
1,0.27389705882352944,22
1,0,8
1,0.18614718614718612,35
1,0.09090909090909094,8
1,0.16666666666666669,14
1,0.21428571428571425,18
1,0.2,11
1,0.03125,6
0,0.26315789473684215,23
1,0.125,-6
1,0,3
1,0.17647058823529416,12
1,0.15909090909090912,14
1,0.25000000000000006,22
1,0.0714285714285714,14
1,0.21139705882352944,24
1,0,6
1,0.2173913043478261,18
1,0.125,-6
0,0.30000000000000004,2
1,0.1642857142857143,2
1,0.2222222222222222,14
0,0.22727272727272724,-7
1,0.2173913043478261,27
1,0.041666666666666685,9
1,0.30434782608695654,-7
1,0.16000000000000003,31
1,0.17391304347826092,21
1,0.15384615384615385,7
1,0.2222222222222222,-2
1,0.24999999999999994,19
0,0.3333333333333333,17
1,0.2,14
0,0.20833333333333331,-3
1,0.25,4
1,0.2357142857142857,-13
1,0.16666666666666669,26
1,0.21739130434782616,38
1,0.125,21
1,0.2173913043478261,-7
1,0.2222222222222222,-4
1,0.1428571428571428,-8
1,0.2118421052631579,3
1,0.1578947368421053,20
0,0.14285714285714285,13
0,0.21739130434782616,15
1,0.17391304347826092,-9
1,0.16666666666666663,42
0,0.15384615384615385,4
0,0.125,-18
1,0.15257352941176472,10
0,0.08986928104575165,-3
1,0.24707602339181284,-11
1,0.13636363636363635,12
1,0.32,-4
1,0.15384615384615385,19
1,0.18181818181818182,7
1,0.25000000000000006,14
0,0.25,8
1,0.06666666666666665,7
1,0.22727272727272724,23
0,0.33333333333333337,24
1,0.23529411764705882,14
1,0.27272727272727276,5
1,0.20454545454545459,13
0,0.34,3
1,0.125,35
0,0.16666666666666669,28
1,0.2272727272727273,15
0,0.3695652173913044,-18
1,0,3
1,0.32,3
1,0.14285714285714285,15
1,0.10526315789473689,13
0,0.30434782608695654,16
0,0.12500000000000006,2
0,0.27999999999999997,17
1,0.1538461538461538,24
1,0.2222222222222222,3
1,0.3328947368421053,21
1,0.31535947712418305,21
0,0.24000000000000005,16
0,0.3157894736842105,13
1,0,28
1,0.0714285714285714,-3
1,0.35294117647058826,23
1,0.24999999999999994,35
1,0.27022058823529416,14
0,0.28,32
1,0.15384615384615385,8
1,0.10714285714285715,24
1,0.3043478260869565,26
0,0.3695652173913043,-10
1,0.1111111111111111,6
1,0.16666666666666669,0
1,0.23529411764705882,6
1,0.25,20
1,0.18181818181818182,6
1,0.23529411764705888,17
1,0.13888888888888884,3
1,0.23809523809523814,16
1,0.30000000000000004,28
1,0.2380952380952381,9
1,0.20833333333333337,7
1,0.28,13
1,0.16666666666666669,12
1,0.11813186813186816,25
1,0.33333333333333326,-17
1,0.2777777777777778,4
1,0.2857142857142857,6
1,0.36363636363636365,37
0,0.21999999999999997,35
1,0.23809523809523814,30
1,0.15999999999999998,16
1,0.2,27
1,0.17763157894736847,10
1,0.27499999999999997,15
0,0.15999999999999998,14
1,0.26666666666666666,21
1,0.0776315789473685,7
1,0.1702380952380952,35
1,0.2272727272727273,-1
1,0.20833333333333331,8
1,0.2,6
0,0.2692307692307692,28
0,0.3333333333333333,7
0,0.17647058823529416,5
1,0.2608695652173913,8
1,0.08000000000000002,10
1,0.05263157894736842,16
1,0.3043478260869565,28
1,0.15000000000000002,3
0,0.17647058823529416,19
1,0.11904761904761901,-3
1,0.18181818181818182,5
1,0.23999999999999994,35
1,0.27999999999999997,32
1,0.24000000000000005,3
1,0.125,13
0,0.07692307692307693,14
0,0.31535947712418305,5
1,0.24999999999999994,10
1,0.34782608695652173,17
1,0.21739130434782605,17
0,0.33333333333333337,22
1,0.10000000000000003,3
1,0.2077205882352941,15
0,0.29411764705882354,16
0,0.23529411764705882,-3
1,0.08000000000000002,14
0,0.27999999999999997,4
1,0.14285714285714285,35
0,0.3235294117647059,12
0,0.3695652173913044,6
1,0.30769230769230765,25
1,0.1538461538461538,19
1,0.13333333333333336,5
1,0.19565217391304346,21
0,0.33333333333333337,7
0,0.28571428571428564,26
1,0.15625,9
1,0.368421052631579,6
1,0.32,33
0,0.07692307692307693,20
1,0.32,-3
1,0.36,14
0,0.2692307692307693,-15
1,0.25,16
1,0.1346153846153847,6
0,0.29411764705882354,32
1,0.37418300653594766,3
1,0.17391304347826092,12
1,0.3333333333333333,38
1,0.2,18
1,0.28,20
1,0.2967836257309942,12
1,0.19999999999999996,21
1,0.23529411764705882,10
1,0.3125,9
1,0.23076923076923078,17
1,0.26666666666666666,10
1,0.2608695652173913,21
1,0.39130434782608703,-3
1,0.07692307692307693,40
1,0.3125,26
1,0.28,40
1,0.34090909090909094,4
1,0.18567251461988304,32
