Spread,Is Favorite Home Team,Win Percent Diff,Average Scoring Margin This Season,Average Scoring Margin Last 3 Games vs. season average,Average Scoring Margin Last 1 Game vs. season average,Average Scoring Margin @ vs. season average,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Fumbles per Game This Season,Fumbles per Game Last 3 Games vs. season average,Fumbles per Game Last 1 Game vs. season average,Fumbles per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Interceptions Thrown per Game This Season,Interceptions Thrown per Game Last 3 Games vs. season average,Interceptions Thrown per Game Last 1 Game vs. season average,Interceptions Thrown per Game @ vs. season average,Opponent Passing Yards per Game This Season,Opponent Passing Yards per Game Last 3 Games vs. season average,Opponent Passing Yards per Game Last 1 Game vs. season average,Opponent Passing Yards per Game @ vs. season average,Opponent Penalty First Downs per Game This Season,Opponent Penalty First Downs per Game Last 3 Games vs. season average,Opponent Penalty First Downs per Game Last 1 Game vs. season average,Opponent Penalty First Downs per Game @ vs. season average,Opponent Penalty Yards per Game This Season,Opponent Penalty Yards per Game Last 3 Games vs. season average,Opponent Penalty Yards per Game Last 1 Game vs. season average,Opponent Penalty Yards per Game @ vs. season average,Opponent Points per Game This Season,Opponent Points per Game Last 3 Games vs. season average,Opponent Points per Game Last 1 Game vs. season average,Opponent Points per Game @ vs. season average,Opponent Rushing Yards per Game This Season,Opponent Rushing Yards per Game Last 3 Games vs. season average,Opponent Rushing Yards per Game Last 1 Game vs. season average,Opponent Rushing Yards per Game @ vs. season average,Opponent Tackles per Game This Season,Opponent Tackles per Game Last 3 Games vs. season average,Opponent Tackles per Game Last 1 Game vs. season average,Opponent Tackles per Game @ vs. season average,Opponent Third Down Conversion Percentage This Season,Opponent Third Down Conversion Percentage Last 3 Games vs. season average,Opponent Third Down Conversion Percentage Last 1 Game vs. season average,Opponent Third Down Conversion Percentage @ vs. season average,Opponent Third Down Conversions per Game This Season,Opponent Third Down Conversions per Game Last 3 Games vs. season average,Opponent Third Down Conversions per Game Last 1 Game vs. season average,Opponent Third Down Conversions per Game @ vs. season average,Opponent Third Downs per Game This Season,Opponent Third Downs per Game Last 3 Games vs. season average,Opponent Third Downs per Game Last 1 Game vs. season average,Opponent Third Downs per Game @ vs. season average,Opponent Yards per Game This Season,Opponent Yards per Game Last 3 Games vs. season average,Opponent Yards per Game Last 1 Game vs. season average,Opponent Yards per Game @ vs. season average,Non-Offensive Touchdowns per Game This Season,Non-Offensive Touchdowns per Game Last 3 Games vs. season average,Non-Offensive Touchdowns per Game Last 1 Game vs. season average,Non-Offensive Touchdowns per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Penalties per Game This Season,Penalties per Game Last 3 Games vs. season average,Penalties per Game Last 1 Game vs. season average,Penalties per Game @ vs. season average,Penalties per Play This Season,Penalties per Play Last 3 Games vs. season average,Penalties per Play Last 1 Game vs. season average,Penalties per Play @ vs. season average,Penalty First Downs per Game This Season,Penalty First Downs per Game Last 3 Games vs. season average,Penalty First Downs per Game Last 1 Game vs. season average,Penalty First Downs per Game @ vs. season average,Penalty Yards per Game This Season,Penalty Yards per Game Last 3 Games vs. season average,Penalty Yards per Game Last 1 Game vs. season average,Penalty Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,QB Sacked Percentage This Season,QB Sacked Percentage Last 3 Games vs. season average,QB Sacked Percentage Last 1 Game vs. season average,QB Sacked Percentage @ vs. season average,QB Sacked per Game This Season,QB Sacked per Game Last 3 Games vs. season average,QB Sacked per Game Last 1 Game vs. season average,QB Sacked per Game @ vs. season average,Rushing Yards per Game This Season,Rushing Yards per Game Last 3 Games vs. season average,Rushing Yards per Game Last 1 Game vs. season average,Rushing Yards per Game @ vs. season average,Sack Percentage This Season,Sack Percentage Last 3 Games vs. season average,Sack Percentage Last 1 Game vs. season average,Sack Percentage @ vs. season average,Sacks per Game This Season,Sacks per Game Last 3 Games vs. season average,Sacks per Game Last 1 Game vs. season average,Sacks per Game @ vs. season average,Seconds per Play This Season,Seconds per Play Last 3 Games vs. season average,Seconds per Play Last 1 Game vs. season average,Seconds per Play @ vs. season average,Tackles per Game This Season,Tackles per Game Last 3 Games vs. season average,Tackles per Game Last 1 Game vs. season average,Tackles per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversions per Game This Season,Third Down Conversions per Game Last 3 Games vs. season average,Third Down Conversions per Game Last 1 Game vs. season average,Third Down Conversions per Game @ vs. season average,Third Downs per Game This Season,Third Downs per Game Last 3 Games vs. season average,Third Downs per Game Last 1 Game vs. season average,Third Downs per Game @ vs. season average,Time of Possession Percentage (Excluding OT) This Season,Time of Possession Percentage (Excluding OT) Last 3 Games vs. season average,Time of Possession Percentage (Excluding OT) Last 1 Game vs. season average,Time of Possession Percentage (Excluding OT) @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Target
5.5,0,0.1666666666666666,10.0,5.0,26.0,0.9999999999999998,-2,2,1,1,0.0,0.6000000000000001,0.0,0.3,-0.0999999999999998,-0.4,-1.1,-0.2,0.2,0.2,0.2,-0.1,37.400000000000006,-43.9,-163.6,-7.599999999999998,0.0999999999999998,0.1,0.0999999999999999,0.4999999999999999,14.299999999999995,-5.1000000000000005,-12.7,-1.6,-3.3999999999999986,-10.4,-30.4,-4.6000000000000005,20.90000000000001,-38.8,-26.10000000000001,-37.5,-6.1000000000000085,-2.7,3.9,4.699999999999999,6.109999999999999,-7.549999999999999,-11.38,8.309999999999999,1.2000000000000002,0.5,0.1999999999999999,1.5,1.0999999999999996,3.1,3.1,1.1,58.29999999999996,-82.69999999999999,-189.7,-45.1,-0.1,-0.1,-0.1,-0.2,60.79999999999998,-44.2,-46.2,-14.2,0.2999999999999998,0.3,0.3000000000000002,0.4999999999999999,0.0,0.0,0.01,0.0,-0.7000000000000002,-0.0999999999999999,0.3,0.0,2.700000000000003,-0.2999999999999989,6.699999999999999,11.6,6.699999999999999,-5.300000000000001,-4.300000000000001,-3.6,-4.31,1.47,1.92,6.029999999999999,-1.9,-0.2,-0.9,1.9,-3.0999999999999943,48.2,65.9,-12.5,2.390000000000001,-3.9,-12.76,1.44,1.0,-1.0,-4.0,0.5,0.1000000000000014,-0.5000000000000001,0.5,0.8,6.599999999999994,0.2000000000000001,4.6,-1.5000000000000002,0.3,0.3,1.3,0.2,0.3999999999999994,0.4,-0.6000000000000001,-0.1,-1.9000000000000004,2.8,1.1,-0.3,-4.149999999999999,1.38,0.94,0.8099999999999999,1.0,-0.6,-1.0,-0.8999999999999999,0.4,0.7,2.4,0.4,0
6.5,1,0.0,5.300000000000001,-4.0,1.3,-17.5,-1,-1,0,-3,0.0,0.3,2.0,-0.4,0.2999999999999998,1.6,2.3,0.7,-0.1,0.9,0.8999999999999999,0.5,43.30000000000001,-17.400000000000002,-145.70000000000002,102.5,-0.3,-2.0,-1.3,1.3,1.5,-7.8,41.5,-3.1,-0.7000000000000028,-4.1,-3.6999999999999993,14.3,-20.5,0.0999999999999996,-39.5,19.700000000000003,2.8000000000000043,1.1,3.8,-8.2,-3.3599999999999994,-3.3000000000000003,-2.17,9.19,-0.4000000000000003,0.3,0.6,1.2,0.200000000000001,1.7999999999999998,2.2,0.0,22.799999999999955,-17.2,-185.2,122.2,0.1,-0.3,0.0999999999999999,0.1,-8.099999999999994,-32.7,39.9,-20.7,-0.2999999999999998,-0.3,1.7,1.3,0.0,0.0,0.02,0.01,0.3000000000000002,-0.7000000000000001,-1.7,0.0999999999999999,-8.100000000000001,-10.7,34.9,5.699999999999999,4.5,-8.2,-2.5,-3.3,-1.81,0.9600000000000004,2.08,0.6300000000000001,-0.6000000000000001,0.4,1.4,0.2,42.900000000000006,-0.7999999999999989,-44.1,-15.1,2.0699999999999994,-5.17,-3.39,-2.52,1.0,-2.0,-2.0,-0.8,-2.1999999999999997,-0.7,-2.8,-0.6000000000000001,4.5,-1.5,0.5,0.9,0.3,0.3,2.3,-0.5,-0.7000000000000002,-2.3,-5.7,-1.7,-0.8999999999999986,-1.2,-1.9,-1.5,-2.410000000000004,-2.3,-0.91,-5.449999999999999,0.5,-1.5,-0.5,-0.3,0.0,-1.3,0.0,-1.2,0
2.5,1,-0.0277777777777777,1.3,3.3000000000000003,2.3,2.3,-1,1,7,-3,-0.5,-1.1,-0.5,0.0,-0.2999999999999998,-0.3,0.7,-0.6000000000000001,0.0,0.7,1.0,-0.1999999999999999,-58.29999999999998,12.3,-6.300000000000001,7.0,-1.1,-0.0999999999999999,-3.1,0.4,8.200000000000003,20.6,29.200000000000003,7.0,-9.1,-1.0999999999999996,-0.1,-0.1,-42.30000000000001,-14.3,-17.299999999999997,34.2,-4.700000000000003,1.9,11.3,-7.7,-13.129999999999995,4.48,-3.7200000000000006,-0.1299999999999999,-1.7999999999999998,-0.7999999999999999,-2.8,1.0,-0.0999999999999996,-2.7,-5.1,2.4,-100.5,-1.900000000000002,-23.5,41.3,0.0,0.0,0.0,0.0,-109.0,53.6,172.0,-28.5,-0.2999999999999998,0.7,-4.3,1.2,0.0,0.0,-0.04,0.01,0.7000000000000002,1.7000000000000002,3.7,-0.5,1.5,19.8,-33.5,0.5,-7.699999999999999,2.3,2.3,2.3,1.5499999999999998,0.34,-6.3,-0.0899999999999999,0.5,0.2,-0.5,-0.5,-15.5,-19.1,12.5,-2.8,2.91,1.19,-3.26,-0.1099999999999998,1.1,0.4,-1.9,0.2999999999999999,0.6000000000000014,0.7000000000000002,-1.2,1.3,-1.6000000000000014,5.0,-1.5999999999999996,12.4,-0.1,-0.0999999999999998,-0.1,0.6,-1.4000000000000004,1.9,1.6,-0.2,-0.1999999999999993,-0.1999999999999999,0.7999999999999998,-0.5,-1.6200000000000043,0.5799999999999996,10.829999999999998,-5.0600000000000005,-1.0,0.7000000000000001,0.0,0.1999999999999999,0.1999999999999999,0.2000000000000001,-0.8,1.2000000000000002,1
3.5,1,-0.1052631578947368,-8.3,-28.7,-36.3,-10.3,-1,-8,-12,-3,0.1999999999999999,-0.0999999999999999,0.1999999999999999,0.0,1.4,1.7,3.4,1.0,0.8,2.1,2.8,0.4,-8.900000000000006,37.8,-91.9,9.7,0.1999999999999999,0.5,2.2,0.4,0.6000000000000014,-3.0,-7.400000000000002,-22.8,1.7000000000000028,15.4,15.7,6.9,-5.799999999999997,75.2,17.2,-12.0,-4.899999999999999,-9.6,-16.9,-9.7,5.609999999999999,19.63,9.18,-0.9699999999999998,1.0,3.4,3.0,-0.3999999999999999,0.5999999999999996,2.9,6.6,-0.8,-14.699999999999989,113.0,-74.69999999999999,-2.3,0.0,-0.7,-1.0,0.0,-39.400000000000034,6.600000000000001,43.6,2.2,0.2000000000000001,-1.5,2.2,0.8,0.01,0.0,0.02,0.01,0.0,-0.3999999999999999,-2.0,-1.6,-0.8000000000000043,-20.1,7.199999999999999,9.8,-6.600000000000001,-13.3,-20.6,-3.4000000000000004,0.3999999999999994,-1.58,-9.86,1.02,0.3000000000000002,-0.4,-3.7,0.3,-57.30000000000001,-39.3,-80.3,-3.1000000000000005,-4.870000000000001,-4.800000000000001,5.39,2.43,-1.7000000000000002,-1.7000000000000002,2.3,0.7,0.0999999999999978,-4.0,-6.0,-1.2999999999999998,1.6999999999999955,10.7,13.7,-2.7,0.9,-1.1,-1.1,0.3,-0.5999999999999996,-3.6,-2.6,0.4,0.8000000000000007,-3.9,-5.2,-0.2,-1.8200000000000005,-12.56,-19.26,-6.21,-0.6000000000000001,-1.2999999999999998,-2.6,-0.4,-0.5000000000000001,-2.8,-4.5,-0.7,1
2.0,0,0.0804093567251462,-2.0,-6.3,-22.0,10.3,-3,-1,-4,2,-1.2000000000000002,0.7999999999999999,-3.2,0.0999999999999999,-0.3,1.3,0.7,0.0,-0.1999999999999999,0.7999999999999999,1.7999999999999998,0.1,71.20000000000002,9.9,-3.799999999999997,-20.8,-0.2000000000000001,-0.2,0.8,-1.1,2.5,3.5,-52.5,-9.2,10.7,2.0,10.7,-7.6,-15.5,9.5,-34.5,-34.599999999999994,4.0,4.3,10.0,-8.4,7.260000000000005,-13.28,-19.11,2.73,1.4000000000000004,-0.5999999999999999,-2.6,0.6000000000000001,1.0,3.0,0.0,0.5,55.60000000000002,19.3,-38.4,-55.5,-0.1,-0.1,-0.1,0.0,89.4,29.7,111.4,25.9,-1.0999999999999996,-3.1,-3.1,0.5,-0.02,-0.04,-0.03,-0.01,-0.7,-0.7,-1.7000000000000002,0.2,-6.100000000000001,-10.8,2.8999999999999986,2.7,8.599999999999998,-4.4,-11.4,2.6,0.7700000000000005,-1.56,-0.71,-3.34,0.2999999999999998,-0.3,0.3,-1.2,6.400000000000006,-14.3,-33.6,-7.1,-2.51,-2.46,-5.69,2.37,-0.6000000000000001,-0.9,-2.6,1.1,-2.1999999999999997,-3.3,-4.4,3.1,8.299999999999997,10.0,4.300000000000001,-12.4,-0.7999999999999998,0.2,-0.8,0.5,0.4000000000000003,-0.6,-2.6,0.5,-1.8000000000000007,1.6,3.2,-0.6,-4.170000000000002,-2.01,-5.51,3.61,1.4,-0.6,-1.6,0.4,-0.5,-1.2000000000000002,-1.5,0.5,0
7.0,1,0.25,22.9,-5.1,20.9,-0.4000000000000001,0,3,-5,2,-0.3,0.3,0.7,-0.6,-1.1999999999999995,0.0999999999999999,-2.2,-0.9,-1.0,0.0,-2.0,-0.5,49.1,-1.9000000000000004,59.10000000000001,5.799999999999997,-1.1,-0.4,0.9,0.4,-11.300000000000004,-20.7,-27.3,-15.5,-16.1,0.3,-15.1,-0.3,-12.199999999999989,22.1,40.8,20.0,-15.800000000000004,-3.8,-18.8,-1.0,-13.45,-0.2999999999999998,-0.1100000000000003,9.9,-1.6999999999999995,-1.0,1.2999999999999998,1.7999999999999998,0.2999999999999989,-2.4,3.3,1.2999999999999998,36.900000000000034,20.3,99.9,25.9,0.6,-0.1,0.6,0.4,-42.70000000000002,-9.1,-52.7,-23.0,-0.3999999999999994,-0.4000000000000001,-1.4,1.1,-0.0099999999999999,-0.01,-0.0199999999999999,0.01,-0.5,-0.8,-2.5,-1.0,-28.9,-1.5999999999999996,-12.900000000000002,2.8,6.700000000000003,-4.9,5.699999999999999,-0.8,-0.5600000000000005,2.78,10.55,-0.09,-0.5,0.8999999999999999,2.5,-0.1999999999999999,-7.700000000000003,-7.699999999999999,-60.7,-16.5,4.029999999999999,-6.8100000000000005,-7.08,-2.76,2.8,-2.2,-0.1999999999999999,-0.7,0.2000000000000028,2.1,2.7,2.0,-3.699999999999996,-7.0,-0.7,-3.5,2.0,0.4,3.0,0.5,-0.2000000000000001,1.1,-3.2,-1.4,0.2999999999999989,0.6,-2.7,-0.9000000000000001,-0.490000000000002,3.6,-7.83,2.19,1.0000000000000002,-0.6,0.0,-0.5,3.2,0.2,5.2,1.4,0
10.0,0,0.1885964912280702,15.4,-0.6000000000000001,16.4,4.4,3,0,5,3,-1.0,-0.7000000000000001,-1.0,0.0999999999999999,0.3,0.0,-0.7,-0.3,0.4000000000000001,0.0,-0.6,0.0999999999999999,-99.7,-99.7,-316.7,-18.7,-0.9000000000000001,0.4,0.0999999999999999,0.0,3.0999999999999943,4.1000000000000005,20.1,10.6,-12.5,-4.800000000000001,-13.5,-4.6000000000000005,-7.300000000000011,49.3,15.700000000000005,12.7,1.2999999999999972,1.0,11.3,12.2,-10.650000000000002,6.85,1.25,2.09,-1.9,0.7,0.0999999999999998,0.5,-1.3999999999999986,0.3,0.6,0.6,-107.0,-50.3,-301.0,-6.0,0.0,0.0,0.0,-0.2,49.0,-17.4,10.999999999999991,15.9,0.3999999999999994,2.4,1.4,0.5999999999999999,0.0,0.02,0.01,0.0,0.5,-0.8,-0.5,0.0,0.7999999999999972,23.8,31.8,4.700000000000001,2.8999999999999986,-5.5,2.9,-0.2,-7.34,5.26,1.75,2.8000000000000003,-2.6,2.8,0.4,1.5,10.200000000000005,-29.1,27.2,6.6,3.6599999999999993,1.69,3.75,-0.55,1.2999999999999998,0.3,1.3,-0.3,0.8000000000000007,-3.1,2.9,-0.9,-3.9000000000000057,4.1,-11.9,-0.4,0.0,0.7,0.0,0.1,-0.5,0.8999999999999999,-3.5,1.4,-1.4000000000000004,1.6,-1.4,2.3000000000000003,4.399999999999999,-0.5199999999999998,8.73,3.94,0.1999999999999999,-0.5,0.2,-0.4,-0.3,0.7000000000000001,0.7,0.5,0
7.0,1,0.1428571428571428,11.3,-0.7000000000000002,-12.7,-14.2,-2,0,4,-9,-1.5,0.2,0.5,0.5,-1.3,0.4,-0.3,0.7,-0.5,0.2,-0.5,0.5,95.3,19.6,-45.7,19.3,-0.1999999999999999,-0.2,1.8,-0.7,-17.200000000000003,22.1,19.8,-11.7,3.5,1.2,2.5,13.0,7.299999999999997,-6.1000000000000005,40.3,32.8,-15.5,0.8,6.5,-7.0,10.75,-8.84,-2.59,7.04,1.5,-1.2,-1.5,0.5,0.5,-0.2,-2.5,-1.0,102.5,13.5,-5.5,52.0,0.2,-0.2,-1.8,0.1999999999999999,46.30000000000001,18.6,93.3,84.8,-1.5000000000000009,-0.8,-1.5000000000000002,-3.0,-0.02,-0.02,-0.01,-0.03,0.0,0.0,-1.0,0.0,-9.299999999999995,-7.300000000000001,20.700000000000003,-19.8,14.799999999999995,0.5,-10.2,-1.2000000000000002,0.8700000000000001,-0.35,-3.9,-1.82,0.1999999999999999,-0.2,-0.8,-0.3,-26.0,-10.0,-34.0,-58.0,-3.89,-1.68,9.54,-4.8,-0.9999999999999998,-0.7,3.0,-1.4999999999999998,-0.5999999999999979,-0.6,-3.0,-8.1,1.7000000000000028,0.7,-1.3000000000000007,25.2,1.2,-0.1,-0.8,-1.8,1.0000000000000009,-1.0,1.0,0.5,-0.1999999999999993,0.0999999999999999,0.8,-0.2,-3.3999999999999986,-0.2299999999999999,5.379999999999999,-15.329999999999998,2.3,-0.3999999999999999,-2.7,-0.2,2.5,-0.5,-0.5,-2.5,0
1.5,1,-0.0386029411764705,-8.3,-12.7,21.7,0.7,-3,1,2,0,1.1,1.1,1.1,0.6,0.3,2.0,1.3,-0.1,-0.4000000000000001,0.8999999999999999,0.6000000000000001,-0.7,74.80000000000001,-61.2,23.8,64.1,0.1,-0.8999999999999999,1.1,1.3,0.2999999999999971,-42.1,-21.7,-5.699999999999999,11.1,0.1,-19.9,3.4,10.200000000000015,3.6,-40.8,-10.0,-7.199999999999996,4.8,4.8,-3.4,9.130000000000004,-13.37,-11.39,4.98,1.0,-2.3,-2.0,0.3,-0.2999999999999989,-1.6,-1.3,-0.8,84.90000000000003,-57.8,-17.1,54.0,0.1999999999999999,-0.1,0.1999999999999999,0.5,33.099999999999994,-87.9,-125.9,-5.599999999999998,0.7000000000000002,-0.7,2.7,3.7,0.0,0.0,0.01,0.03,0.1999999999999997,-1.1,-0.7999999999999999,-0.7,2.6000000000000014,0.9000000000000004,9.6,34.6,2.8999999999999986,-12.4,1.9,4.2,-4.37,5.15,1.56,-3.21,-1.6,2.4,-1.6,-1.2999999999999998,-35.5,5.200000000000001,35.5,-22.5,-4.01,3.11,8.23,2.16,-1.4,0.9000000000000001,4.6,1.1,-0.4000000000000021,1.2,7.1,0.9,11.0,0.6000000000000001,20.0,3.3,0.3999999999999999,0.4,3.4000000000000004,1.5,-0.3999999999999994,-0.0999999999999999,2.6,0.4,-2.4000000000000004,1.2999999999999998,1.6,1.2,-4.949999999999996,1.4899999999999998,2.74,0.03,0.8999999999999999,-1.4,-0.0999999999999999,0.4,0.1,-1.6,2.1,1.6,0
5.5,1,0.0416666666666666,1.4999999999999996,3.2,-1.5,-10.4,0,-8,-9,-2,-0.1999999999999999,0.0999999999999999,0.8,-0.2,-0.2999999999999998,-0.3,1.7000000000000002,0.2,0.0,-0.3,1.0,0.5,14.5,95.5,27.5,34.7,0.2000000000000001,0.5,2.2,-0.1,-3.3000000000000043,-10.3,-59.3,16.7,0.8999999999999986,3.6,6.9,5.300000000000001,7.0,49.400000000000006,100.0,18.8,1.3999999999999986,-13.2,-20.6,-5.1,3.3299999999999983,5.25,-2.2300000000000004,7.15,0.0,2.4000000000000004,2.0,1.2,-1.1999999999999993,3.8,4.8,0.3,21.5,144.8,127.5,53.50000000000001,0.0,0.0,0.0,0.2,6.399999999999977,41.1,-89.6,-37.6,-1.0,-2.0,-1.0,0.7,0.0,-0.01,-0.01,0.02,-0.2000000000000001,-1.9,-5.199999999999999,0.3,0.4000000000000057,-28.6,-41.6,7.7,2.5,6.800000000000001,5.5,-5.0,-1.4500000000000002,-0.6000000000000001,4.94,-0.97,-0.8,-0.0999999999999999,1.2,-0.5,21.10000000000001,-29.200000000000003,75.1,-8.4,0.4699999999999997,-4.38,-0.77,2.27,0.1999999999999997,-1.2000000000000002,0.1999999999999999,0.7,1.400000000000002,-3.3,-3.6,0.3999999999999999,0.2000000000000028,13.5,17.2,4.7,-0.5999999999999999,0.4,-0.6000000000000001,0.0999999999999999,0.5999999999999996,-0.4,-0.4,-0.1,-1.4000000000000004,-2.7,-3.4,-0.3,0.6199999999999974,-11.6,-14.66,-3.47,0.6999999999999997,2.0,2.7,-0.9,-0.2,0.8,-2.2,0.0,0
7.5,0,0.0776315789473684,19.200000000000003,-15.2,-58.8,-3.6,2,-7,-10,-1,-0.1,-0.1,0.8999999999999999,-0.6,0.0,0.7,3.0,-0.6,-0.3,1.1,2.7,-0.0999999999999999,-26.099999999999994,49.6,172.89999999999998,-10.7,-0.4000000000000001,0.6000000000000001,-1.4,-0.4,-14.0,7.7,24.0,1.8000000000000007,-11.5,5.2,24.5,2.3000000000000003,-14.199999999999989,14.499999999999998,0.8000000000000007,36.8,-1.3000000000000045,-11.0,-11.3,-2.3000000000000003,-10.35,12.46,23.42,4.93,-1.0,2.6,4.0,1.2,0.8000000000000007,3.2,3.8,1.3,-40.30000000000001,64.10000000000001,173.7,26.1,0.2,-0.5,0.2,-0.3,0.3999999999999772,-8.299999999999997,-156.60000000000002,1.7999999999999972,0.0999999999999996,-0.1999999999999999,0.0999999999999999,2.1,0.01,0.01,0.01,0.03,-0.3000000000000002,-0.6,-3.3,1.1,3.700000000000003,10.7,-1.2999999999999998,17.2,7.699999999999999,-10.0,-34.3,-1.2999999999999998,0.79,2.53,0.55,1.27,0.0999999999999998,0.7,0.1,0.6,31.599999999999994,-54.4,-49.4,3.3000000000000007,3.09,-4.13,-10.07,-2.6,1.2,-1.5,-3.8,-0.9,1.8999999999999984,-1.3,-5.7,-0.8999999999999999,-6.100000000000001,10.9,7.9,7.6,0.7999999999999999,-0.1999999999999999,0.7999999999999999,-1.4,0.7999999999999998,-3.5,-5.2,0.1,-0.1999999999999993,-2.9,1.7999999999999998,-0.9,3.61,-11.57,-15.92,-2.27,0.8999999999999999,-1.5,-5.1,0.2999999999999999,0.8999999999999999,-0.7999999999999999,-2.1,-0.7,1
3.0,0,0.1333333333333333,5.6000000000000005,3.0,3.6000000000000005,-9.4,1,0,-9,0,-0.8,-0.5,0.2,1.0,0.0,-0.3,-1.0,0.7,-0.4,-0.8,-1.4,0.4,-11.399999999999975,-87.4,-29.40000000000001,16.799999999999997,-1.6,0.4,1.4,0.4,1.4000000000000057,-24.9,-36.6,11.7,-0.8000000000000007,-6.8,-11.8,6.7,26.39999999999999,7.1000000000000005,-76.60000000000001,47.6,-1.1999999999999955,-5.199999999999999,-25.200000000000003,8.799999999999999,3.390000000000001,-9.56,3.39,2.68,0.6000000000000005,-1.7000000000000002,0.6000000000000001,0.3,0.4000000000000003,-0.8999999999999999,0.3999999999999999,-0.3,15.0,-80.4,-106.0,64.3,-0.2,0.1,-0.2,-0.2,97.0,-31.6,-131.0,-9.5,-2.4000000000000004,-1.7000000000000002,-2.4,4.1000000000000005,-0.0099999999999999,0.0,0.0,0.04,0.7999999999999998,0.5,-0.1999999999999999,-1.2,-32.8,-20.8,-20.8,38.0,4.800000000000001,-3.8,-8.200000000000001,-2.7,-5.600000000000001,-4.94,4.250000000000001,1.36,-1.6,-1.6,-1.6,0.7,-3.799999999999997,0.8999999999999986,14.2,10.4,3.57,0.56,-5.359999999999999,4.82,1.2,-0.1,-0.8,1.9,-0.1000000000000014,-0.8,-1.7,-0.1,3.3999999999999986,-3.2,3.4,4.6,-0.3999999999999999,0.3,-0.4,0.1,1.0,-1.0,-1.0,-1.0,-0.8000000000000007,-0.3999999999999999,-3.8,-0.7999999999999999,1.259999999999998,-0.05,-16.15,-0.7199999999999998,0.5999999999999996,-0.7,-0.3999999999999999,-0.4,-0.4,0.6,0.5999999999999999,-0.6,1
9.5,1,0.0769230769230769,8.0,0.0,-5.0,-14.0,3,0,-1,-4,0.3,0.0,1.3,-1.7,-1.0000000000000002,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,-10.699999999999989,0.0,-55.7,138.3,0.3,0.0,-2.7,1.3,20.000000000000004,0.0,-10.0,-10.0,-8.7,0.0,16.3,-1.7000000000000002,-1.4000000000000057,0.0,152.6,-103.4,4.599999999999994,0.0,0.5999999999999996,-6.4,-24.92,0.0,2.3500000000000005,9.07,-4.0,0.0,-1.0,2.0,-3.0,0.0,-3.0,4.5,-12.0,0.0,97.0,35.0,0.0,0.0,0.0,0.0,-20.30000000000001,0.0,33.7,-8.8,0.0,0.0,-5.0,2.0,0.0,0.0,-0.05,0.01,0.3,0.0,0.3,-1.7,4.599999999999998,0.0,-44.4,14.6,-0.6999999999999993,0.0,11.3,-15.7,2.58,0.0,8.370000000000001,-5.14,1.0000000000000002,0.0,3.0,-1.0,11.299999999999995,0.0,89.3,-90.7,-1.9099999999999997,0.0,3.54,-15.01,-1.0,0.0,0.0,-1.0,2.0,0.0,-2.9,-1.3000000000000005,-2.299999999999997,0.0,0.7000000000000002,9.2,-0.3,0.0,-0.3,-0.3,-0.2999999999999998,0.0,-4.3,1.2,-0.6999999999999993,0.0,-6.7,3.3,4.879999999999996,0.0,-1.81,-6.28,0.0,0.0,1.0,-1.5,0.6000000000000001,0.0,-1.4,-0.3999999999999999,0
